"https://tienda.mercadona.es/product/83490/langostino-cocido-granel","marisco_y_pescado_marisco","Langostino cocido","Granel","1282.05","12.950","kg","2022-12-07","83490"
"https://tienda.mercadona.es/product/83547/pan-molde-12-cereales-semillas-hacendado-paquete","panaderia_y_pasteleria_pan_de_molde_y_otras_especialidades","Pan de molde 12 cereales y semillas Hacendado","Paquete","1.80","2.648","kg","2022-12-07","83547"
"https://tienda.mercadona.es/product/83548.1/barra-pan-rustica","panaderia_y_pasteleria_pan_de_horno","Barra de pan rústica",,"0.60","2.400","kg","2022-12-07","83548.1"
"https://tienda.mercadona.es/product/83548.2/barra-pan-rustica-rebanada","panaderia_y_pasteleria_pan_de_horno","Barra de pan rústica rebanada",,"0.60","2.400","kg","2022-12-07","83548.2"
"https://tienda.mercadona.es/product/83557/hogaza-100-natural-cortada-paquete","panaderia_y_pasteleria_pan_de_molde_y_otras_especialidades","Hogaza 100% natural","Paquete","1.10","3.014","kg","2022-12-07","83557"
"https://tienda.mercadona.es/product/83558/pan-redondo-5-semillas-cortado-paquete","panaderia_y_pasteleria_pan_de_molde_y_otras_especialidades","Pan redondo 5 semillas","Paquete","1.60","3.200","kg","2022-12-07","83558"
"https://tienda.mercadona.es/product/83559/barra-pan-multifibras-cortada-paquete","panaderia_y_pasteleria_pan_de_molde_y_otras_especialidades","Barra de pan multifibras","Paquete","1.20","2.000","kg","2022-12-07","83559"
"https://tienda.mercadona.es/product/83560/barra-pan-tradicional-cortada-paquete","panaderia_y_pasteleria_pan_de_molde_y_otras_especialidades","Barra de pan tradicional","Paquete","1.20","1.715","kg","2022-12-07","83560"
"https://tienda.mercadona.es/product/83573/panecillo","panaderia_y_pasteleria_pan_de_horno","Panecillo",,"0.11","0.245","100 g","2022-12-07","83573"
"https://tienda.mercadona.es/product/83594/pan-viena","panaderia_y_pasteleria_pan_de_horno","Pan Viena",,"0.30","3.750","kg","2022-12-07","83594"
"https://tienda.mercadona.es/product/83600/11-panecillos","panaderia_y_pasteleria_pan_de_horno","11 Panecillos",,"1.15","2.324","kg","2022-12-07","83600"
"https://tienda.mercadona.es/product/83613.1/barra-pan-sin-sal-anadida","panaderia_y_pasteleria_pan_de_horno","Barra de pan sin sal añadida",,"0.65","3.096","kg","2022-12-07","83613.1"
"https://tienda.mercadona.es/product/83613.2/barra-pan-sin-sal-anadida-rebanada","panaderia_y_pasteleria_pan_de_horno","Barra de pan sin sal añadida rebanada",,"0.65","3.096","kg","2022-12-07","83613.2"
"https://tienda.mercadona.es/product/83789/pan-tostado-100-integral-bajo-sal-azucares-hacendado-paquete","panaderia_y_pasteleria_pan_tostado_y_rallado","Pan tostado 100% integral bajo en sal y en azúcares Hacendado","Paquete","2.35","4.352","kg","2022-12-07","83789"
"https://tienda.mercadona.es/product/83843.1/pan-nueces-85","panaderia_y_pasteleria_pan_de_horno","Pan de nueces 8,5%",,"1.80","5.143","kg","2022-12-07","83843.1"
"https://tienda.mercadona.es/product/83843.2/pan-nueces-85-rebanado","panaderia_y_pasteleria_pan_de_horno","Pan de nueces 8,5% rebanado",,"1.80","5.143","kg","2022-12-07","83843.2"
"https://tienda.mercadona.es/product/83858.1/pan-integral-trigo-100","panaderia_y_pasteleria_pan_de_horno","Pan integral trigo 100%",,"1.70","4.858","kg","2022-12-07","83858.1"
"https://tienda.mercadona.es/product/83858.2/pan-integral-trigo-100-rebanado","panaderia_y_pasteleria_pan_de_horno","Pan integral trigo 100% rebanado",,"1.70","4.858","kg","2022-12-07","83858.2"
"https://tienda.mercadona.es/product/83864/palitos-con-frutos-secos-hacendado-pack-2","panaderia_y_pasteleria_picos_rosquilletas_y_picatostes","Palitos con frutos secos Hacendado","Pack-2","1.15","9.584","kg","2022-12-07","83864"
"https://tienda.mercadona.es/product/83868/pan-molde-100-integral-hacendado-0-azucares-anadidos-paquete","panaderia_y_pasteleria_pan_de_molde_y_otras_especialidades","Pan de molde 100% integral Hacendado 0% azúcares añadidos","Paquete","1.25","2.718","kg","2022-12-07","83868"
"https://tienda.mercadona.es/product/83869/pan-molde-semillas-pipas-calabaza-hacendado-paquete","panaderia_y_pasteleria_pan_de_molde_y_otras_especialidades","Pan de molde semillas y pipas de calabaza Hacendado","Paquete","1.80","3.104","kg","2022-12-07","83869"
"https://tienda.mercadona.es/product/83886/pan-molde-100-integral-familiar-hacendado-paquete","panaderia_y_pasteleria_pan_de_molde_y_otras_especialidades","Pan de molde 100% integral familiar Hacendado","Paquete","1.25","1.525","kg","2022-12-07","83886"
"https://tienda.mercadona.es/product/83965/migas-bacalao-desaladas-hacendado-bandeja","marisco_y_pescado_salazones_y_ahumados","Migas de bacalao desaladas Hacendado","Bandeja","6.00","20.000","kg","2022-12-07","83965"
"https://tienda.mercadona.es/product/83990/rodajas-atun-aleta-amarilla-bandeja","marisco_y_pescado_pescado_en_bandeja","Rodajas de atún de aleta amarilla","Bandeja","5.42","22.950","kg","2022-12-07","83990"
"https://tienda.mercadona.es/product/83995/bizcocho-yogur-hacendado-paquete","panaderia_y_pasteleria_bolleria_de_horno","Bizcocho de yogur Hacendado","Paquete","3.50","4.375","kg","2022-12-07","83995"
"https://tienda.mercadona.es/product/84284/empanada-atun-pieza","panaderia_y_pasteleria_bolleria_de_horno","Empanada de atún","Pieza","3.95","7.900","kg","2022-12-07","84284"
"https://tienda.mercadona.es/product/84287/empanada-atun-pieza","panaderia_y_pasteleria_bolleria_de_horno","Empanada de atún","Pieza","7.90","7.054","kg","2022-12-07","84287"
"https://tienda.mercadona.es/product/84289/empanada-rellena-pollo-setas-con-crema-queso-pieza","panaderia_y_pasteleria_bolleria_de_horno","Empanada rellena de pollo y setas con crema de queso","Pieza","3.95","7.900","kg","2022-12-07","84289"
"https://tienda.mercadona.es/product/84290/empanada-bolonesa-pieza","panaderia_y_pasteleria_bolleria_de_horno","Empanada boloñesa","Pieza","4.50","9.000","kg","2022-12-07","84290"
"https://tienda.mercadona.es/product/84358/ensaimada-pieza","panaderia_y_pasteleria_bolleria_de_horno","Ensaimada","Pieza","0.75","9.037","kg","2022-12-07","84358"
"https://tienda.mercadona.es/product/84429/mini-bocados-hacendado-paquete","panaderia_y_pasteleria_pan_de_molde_y_otras_especialidades","Mini bocados Hacendado","Paquete","1.25","7.576","kg","2022-12-07","84429"
"https://tienda.mercadona.es/product/84458/trenza-con-nueces-4-pieza","panaderia_y_pasteleria_bolleria_de_horno","Trenza con nueces 4%","Pieza","0.65","8.125","kg","2022-12-07","84458"
"https://tienda.mercadona.es/product/8447/crema-marisco-hacendado-brick","conservas_caldos_y_cremas_gazpacho_y_cremas","Crema de marisco Hacendado","Brick","2.10","4.200","l","2022-12-07","8447"
"https://tienda.mercadona.es/product/8448/crema-pollo-hacendado-con-verduras-brick","conservas_caldos_y_cremas_gazpacho_y_cremas","Crema de pollo Hacendado con verduras","Brick","1.10","2.200","l","2022-12-07","8448"
"https://tienda.mercadona.es/product/84482/pastel-crema-65-pieza","panaderia_y_pasteleria_bolleria_de_horno","Pastel de crema 65%","Pieza","0.35","7.000","kg","2022-12-07","84482"
"https://tienda.mercadona.es/product/84503/empanadilla-tomate-22-pieza","panaderia_y_pasteleria_bolleria_de_horno","Empanadilla de tomate 22%","Pieza","1.30","10.834","kg","2022-12-07","84503"
"https://tienda.mercadona.es/product/8453/crema-verduras-hacendado-brick","conservas_caldos_y_cremas_gazpacho_y_cremas","Crema de verduras Hacendado","Brick","1.10","2.200","l","2022-12-07","8453"
"https://tienda.mercadona.es/product/84582/xuxu-relleno-crema-49-pieza","panaderia_y_pasteleria_bolleria_de_horno","Xuxu relleno de crema 49%","Pieza","0.50","9.804","kg","2022-12-07","84582"
"https://tienda.mercadona.es/product/84597/mini-saladas-bandeja","panaderia_y_pasteleria_bolleria_de_horno","Mini saladas","Bandeja","2.50","6.411","kg","2022-12-07","84597"
"https://tienda.mercadona.es/product/84629/12-mini-croissants-mantequilla-bolsa","panaderia_y_pasteleria_bolleria_de_horno","12 Mini croissants de mantequilla","Bolsa","1.90","7.917","kg","2022-12-07","84629"
"https://tienda.mercadona.es/product/84630/pan-cristal-redondo","panaderia_y_pasteleria_pan_de_horno","Pan de cristal redondo",,"0.50","6.411","kg","2022-12-07","84630"
"https://tienda.mercadona.es/product/84638/12-mini-saladas-bolsa","panaderia_y_pasteleria_bolleria_de_horno","12 Mini saladas","Bolsa","1.25","6.411","kg","2022-12-07","84638"
"https://tienda.mercadona.es/product/84643/napolitana-3-chocolates-29-pieza","panaderia_y_pasteleria_bolleria_de_horno","Napolitana 3 chocolates 29%","Pieza","0.85","10.000","kg","2022-12-07","84643"
"https://tienda.mercadona.es/product/84645/4-panes-chapata-cristal-masa-madre-sin-aditivos-con-aceite-oliva-pack-4","panaderia_y_pasteleria_pan_de_horno","4 Panes chapata de cristal masa madre, sin aditivos y con aceite de oliva","Pack-4","1.20","4.211","kg","2022-12-07","84645"
"https://tienda.mercadona.es/product/84654/rosquillas-cacao-paquete","panaderia_y_pasteleria_bolleria_de_horno","Rosquillas al cacao","Paquete","1.40","7.693","kg","2022-12-07","84654"
"https://tienda.mercadona.es/product/84663/caracola-con-pasas-10-pieza","panaderia_y_pasteleria_bolleria_de_horno","Caracola con pasas 10%","Pieza","0.80","7.767","kg","2022-12-07","84663"
"https://tienda.mercadona.es/product/84676/6-mini-empanadillas-pisto-bolsa","panaderia_y_pasteleria_bolleria_de_horno","6 Mini empanadillas de pisto","Bolsa","1.70","8.586","kg","2022-12-07","84676"
"https://tienda.mercadona.es/product/84677/bizcocho-marmol-sin-lactosa-ballara-0-azucares-anadidos-paquete","panaderia_y_pasteleria_bolleria_envasada","Bizcocho mármol sin lactosa Ballará 0% azúcares añadidos","Paquete","2.50","6.250","kg","2022-12-07","84677"
"https://tienda.mercadona.es/product/84684/8-magdalenas-con-azucar-bolsa","panaderia_y_pasteleria_bolleria_de_horno","8 Magdalenas con azúcar","Bolsa","2.90","7.632","kg","2022-12-07","84684"
"https://tienda.mercadona.es/product/84688/6-caracolas-rellenas-cacao-bolsa","panaderia_y_pasteleria_bolleria_de_horno","6 Caracolas rellenas de cacao","Bolsa","1.60","5.819","kg","2022-12-07","84688"
"https://tienda.mercadona.es/product/84692/croissant-mantequilla-26-pieza","panaderia_y_pasteleria_bolleria_de_horno","Croissant de mantequilla 26%","Pieza","0.35","7.000","kg","2022-12-07","84692"
"https://tienda.mercadona.es/product/84698/bizcocho-tradicional-hacendado-bandeja","panaderia_y_pasteleria_bolleria_de_horno","Bizcocho tradicional Hacendado","Bandeja","3.50","7.778","kg","2022-12-07","84698"
"https://tienda.mercadona.es/product/84706/empanadilla-espinacas-26-pieza","panaderia_y_pasteleria_bolleria_de_horno","Empanadilla de espinacas 26%","Pieza","1.30","10.834","kg","2022-12-07","84706"
"https://tienda.mercadona.es/product/84710/berlina-glace-paquete","panaderia_y_pasteleria_bolleria_de_horno","Berlina glacé","Paquete","1.35","6.750","kg","2022-12-07","84710"
"https://tienda.mercadona.es/product/84736/bizcocho-chocolate-sin-gluten-sin-lactosa-paquete","panaderia_y_pasteleria_bolleria_de_horno","Bizcocho de chocolate sin gluten y sin lactosa","Paquete","4.00","13.334","kg","2022-12-07","84736"
"https://tienda.mercadona.es/product/84754/muffin-chocolate-3-pieza","panaderia_y_pasteleria_bolleria_de_horno","Muffin chocolate 3%","Pieza","1.10","9.167","kg","2022-12-07","84754"
"https://tienda.mercadona.es/product/84785/berlina-cacao-paquete","panaderia_y_pasteleria_bolleria_de_horno","Berlina al cacao","Paquete","1.35","5.625","kg","2022-12-07","84785"
"https://tienda.mercadona.es/product/84900/magdalenas-con-pepitas-chocolate-bandeja","panaderia_y_pasteleria_bolleria_de_horno","Magdalenas con pepitas de chocolate","Bandeja","3.00","7.895","kg","2022-12-07","84900"
"https://tienda.mercadona.es/product/84903/magdalenas-yogur-bandeja","panaderia_y_pasteleria_bolleria_de_horno","Magdalenas de yogur","Bandeja","1.15","3.834","kg","2022-12-07","84903"
"https://tienda.mercadona.es/product/84904/bizcocho-con-azucar-moreno-nueces-bandeja","panaderia_y_pasteleria_bolleria_de_horno","Bizcocho con azúcar moreno y nueces","Bandeja","3.70","8.605","kg","2022-12-07","84904"
"https://tienda.mercadona.es/product/84916/8-medias-noches-bolsa","panaderia_y_pasteleria_bolleria_de_horno","8 Medias noches","Bolsa","2.00","9.091","kg","2022-12-07","84916"
"https://tienda.mercadona.es/product/84930/bizcocho-chocolate-paquete","panaderia_y_pasteleria_bolleria_de_horno","Bizcocho de chocolate","Paquete","3.50","4.375","kg","2022-12-07","84930"
"https://tienda.mercadona.es/product/84937/surtido-croissants-rellenos-crema-cacao-crema-con-leche-sabor-chocolate-blanco-bandeja","panaderia_y_pasteleria_bolleria_de_horno","Surtido croissants rellenos de crema de cacao y crema con leche sabor a chocolate blanco","Bandeja","2.65","8.834","kg","2022-12-07","84937"
"https://tienda.mercadona.es/product/84939/3-croissants-curvados-mantequilla-24-bolsa","panaderia_y_pasteleria_bolleria_de_horno","3 Croissants curvados de mantequilla 24%","Bolsa","1.95","10.834","kg","2022-12-07","84939"
"https://tienda.mercadona.es/product/84940/napolitana-mixta-pieza","panaderia_y_pasteleria_bolleria_de_horno","Napolitana mixta","Pieza","0.80","6.154","kg","2022-12-07","84940"
"https://tienda.mercadona.es/product/84955/poke-salmon-bol","marisco_y_pescado_sushi","Poke de salmón","Bol","5.50","11.703","kg","2022-12-07","84955"
"https://tienda.mercadona.es/product/84971/gyozas-cerdo-verduras-bandeja","marisco_y_pescado_sushi","Gyozas de cerdo y verduras","Bandeja","4.00","40.000","kg","2022-12-07","84971"
"https://tienda.mercadona.es/product/84981/noodles-yakisoba-con-carne-verduras-bol","marisco_y_pescado_sushi","Noodles Yakisoba con carne y verduras","Bol","4.50","15.000","kg","2022-12-07","84981"
"https://tienda.mercadona.es/product/85001/mejillon-vivo-limpio-bandeja","marisco_y_pescado_marisco","Mejillón vivo y limpio","Bandeja","2.95","3.934","kg","2022-12-07","85001"
"https://tienda.mercadona.es/product/85649/polvoroncito-chocolate-muralla","panaderia_y_pasteleria_bolleria_envasada","Polvoroncito de chocolate La Muralla",,"0.18","5.000","kg","2022-12-07","85649"
"https://tienda.mercadona.es/product/85701/mantecado-casero-muralla","panaderia_y_pasteleria_bolleria_envasada","Mantecado casero La Muralla",,"0.25","5.000","kg","2022-12-07","85701"
"https://tienda.mercadona.es/product/85702/mantecado-aceite-oliva-muralla","panaderia_y_pasteleria_bolleria_envasada","Mantecado de aceite de oliva La Muralla",,"0.20","5.000","kg","2022-12-07","85702"
"https://tienda.mercadona.es/product/85705/mantecado-coco-muralla","panaderia_y_pasteleria_bolleria_envasada","Mantecado de coco La Muralla",,"0.20","5.000","kg","2022-12-07","85705"
"https://tienda.mercadona.es/product/85708/polvoron-almendra-muralla","panaderia_y_pasteleria_bolleria_envasada","Polvorón de almendra La Muralla",,"0.20","5.000","kg","2022-12-07","85708"
"https://tienda.mercadona.es/product/85709/mantecado-cacao-muralla","panaderia_y_pasteleria_bolleria_envasada","Mantecado de cacao La Muralla",,"0.20","5.000","kg","2022-12-07","85709"
"https://tienda.mercadona.es/product/85713/hojaldrada-muralla","panaderia_y_pasteleria_bolleria_envasada","Hojaldrada La Muralla",,"0.15","5.000","kg","2022-12-07","85713"
"https://tienda.mercadona.es/product/85714/bolitas-coco-antiu-xixona","panaderia_y_pasteleria_bolleria_envasada","Bolitas de coco Antiu Xixona",,"0.10","5.000","kg","2022-12-07","85714"
"https://tienda.mercadona.es/product/85715/hojaldrada-chocolate-muralla","panaderia_y_pasteleria_bolleria_envasada","Hojaldrada al chocolate La Muralla",,"0.22","5.000","kg","2022-12-07","85715"
"https://tienda.mercadona.es/product/85716/alfajor-almendra-muralla","panaderia_y_pasteleria_bolleria_envasada","Alfajor de almendra La Muralla",,"0.14","5.000","kg","2022-12-07","85716"
"https://tienda.mercadona.es/product/85717/rosco-vino-almendra-muralla","panaderia_y_pasteleria_bolleria_envasada","Rosco de vino y almendra La Muralla",,"0.15","5.000","kg","2022-12-07","85717"
"https://tienda.mercadona.es/product/85719/hojaldrada-crema-sin-azucar-anadido-muralla","panaderia_y_pasteleria_bolleria_envasada","Hojaldrada de crema sin azúcar añadido La Muralla",,"0.18","5.000","kg","2022-12-07","85719"
"https://tienda.mercadona.es/product/85725/mantecado-limon-muralla","panaderia_y_pasteleria_bolleria_envasada","Mantecado de limón La Muralla",,"0.20","5.000","kg","2022-12-07","85725"
"https://tienda.mercadona.es/product/85733/mantecado-canela-muralla","panaderia_y_pasteleria_bolleria_envasada","Mantecado de canela La Muralla",,"0.20","5.000","kg","2022-12-07","85733"
"https://tienda.mercadona.es/product/85745/cortadillo-cabello-angel-muralla","panaderia_y_pasteleria_bolleria_envasada","Cortadillo de cabello de Ángel La Muralla",,"0.22","5.000","kg","2022-12-07","85745"
"https://tienda.mercadona.es/product/85750/mantecado-casero-sin-azucar-anadido-muralla","panaderia_y_pasteleria_bolleria_envasada","Mantecado casero sin azúcar añadido La Muralla",,"0.20","5.000","kg","2022-12-07","85750"
"https://tienda.mercadona.es/product/85780/mantecado-limon-sin-azucar-anadido-muralla","panaderia_y_pasteleria_bolleria_envasada","Mantecado de limón sin azúcar añadido La Muralla",,"0.20","5.000","kg","2022-12-07","85780"
"https://tienda.mercadona.es/product/85786/bizcocho-con-bano-cacao-hacendado","panaderia_y_pasteleria_bolleria_envasada","Bizcocho con baño de cacao Hacendado",,"0.35","5.000","kg","2022-12-07","85786"
"https://tienda.mercadona.es/product/85787/espiral-cacao-hacendado","panaderia_y_pasteleria_bolleria_envasada","Espiral al cacao Hacendado",,"0.30","5.000","kg","2022-12-07","85787"
